Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Source,SMA_5,SMA_20,SMA_50,SMA_5_20_Ratio,Returns_1d,Returns_5d,Returns_20d,RSI,Volatility_5d,Volatility_20d,High_Low_Range,Volume_SMA_20,Volume_Ratio,Close_Lag_1,Close_Lag_5,Close_Lag_20,Returns_Lag_1,Returns_Lag_5,Volume_Lag_1,Day_of_Week,Month,Quarter,Target_1d,Target_5d,Target_20d
2002-04-17,59.17879305852541,60.46544338985856,58.703292660962695,59.47248840332031,2970700,0.0,0.0,Barchart (via proxy),58.1061149597168,60.561578369140626,59.91217140197754,0.9594550955317404,0.005438336275522149,0.0066281625658966,-0.06589804033598623,37.31329575255574,0.029964367820794802,0.016530647992515565,0.02962967880115609,2880700.0,1.0312424063595653,59.15080642700195,59.08089065551758,63.6680908203125,0.03664145643506722,-0.001300372256223259,3260500.0,2,4,2,59.101863861083984,55.58452987670898,55.65005111694336
2002-04-18,59.479467527221566,59.78714577406719,58.22079397506382,59.101863861083984,2494900,0.0,0.0,Barchart (via proxy),58.56483154296875,60.375224876403806,59.96083999633789,0.9700143007808057,-0.0062318653916562106,0.04037409472903142,-0.059320915290304366,32.4554525765664,0.021414916672893195,0.016383834687989724,0.026502578711984512,2879865.0,0.8663253312221233,59.47248840332031,56.80828094482422,62.82893371582031,0.005438336275522149,-0.038466070593692336,2970700.0,3,4,2,60.353546142578125,53.990230560302734,56.06328201293945
2002-04-19,59.4375109168144,60.83604058544533,59.185775149663456,60.353546142578125,3567900,0.0,0.0,Barchart (via proxy),59.027749633789064,60.23397312164307,60.02251525878906,0.9799743662033048,0.021178389304881362,0.039879946609051586,-0.04471507653174278,43.390310707980476,0.021339208904599977,0.01716313010318742,0.02734330526135645,2953375.0,1.2080755068354,59.101863861083984,58.03895568847656,63.17858123779297,-0.0062318653916562106,0.021663650495737707,2494900.0,4,4,2,58.80818557739258,55.4329719543457,56.378448486328125
2002-04-22,59.78715764678987,60.171755531721566,58.80818557739258,58.80818557739258,2826500,0.0,0.0,Barchart (via proxy),59.37737808227539,60.03713207244873,60.0643310546875,0.9890109009641368,-0.025605132820776033,0.030636889498479425,-0.06274317590582867,40.26115723678036,0.024071231893019827,0.017928885187901783,0.023186737372376608,2991500.0,0.944843723884339,60.353546142578125,57.06004333496094,62.7450065612793,0.021178389304881362,-0.01686647083675874,3567900.0,0,4,2,57.06004333496094,54.97773361206055,56.19636154174805
2002-04-23,58.87813191802914,58.98302277252683,57.06004333496095,57.06004333496094,3413800,0.0,0.0,Barchart (via proxy),58.959225463867185,59.81231956481933,60.033563690185545,0.9857371506880345,-0.02972617205016559,-0.03534631593943238,-0.07304289939902509,37.23735675013891,0.021283521522500615,0.018581140615462635,0.033700981022348094,3039770.0,1.123045493573527,58.80818557739258,59.15080642700195,61.55629348754883,-0.025605132820776033,0.03664145643506722,2826500.0,1,4,2,55.58452987670898,55.15282440185547,55.46797180175781
2002-04-24,57.47953590419539,57.60540371913743,55.58452987670898,55.58452987670898,4664200,0.0,0.0,Barchart (via proxy),58.18163375854492,59.485062980651854,59.95860214233399,0.9780881257109724,-0.025858961402994707,-0.0653740684305093,-0.10534632764774787,33.23820615545455,0.021317056878152614,0.018953212494611852,0.03635676773575154,3123470.0,1.4932751074926285,57.06004333496094,59.47248840332031,62.129661560058594,-0.02972617205016559,0.005438336275522149,3413800.0,2,4,2,53.990230560302734,55.47498321533203,54.76763153076172
2002-04-25,55.24191509959072,55.66147288145504,53.00427003966991,53.990230560302734,5830000,0.0,0.0,Barchart (via proxy),57.15930709838867,59.06235694885254,59.87063407897949,0.9677789721105798,-0.028682428725088194,-0.08648852957997888,-0.13538647570236484,30.514232363645363,0.021827871718131667,0.01946960689269776,0.04921636403862449,3296340.0,1.7686282361649588,55.58452987670898,59.101863861083984,62.44435119628906,-0.025858961402994707,-0.0062318653916562106,4664200.0,3,4,2,55.4329719543457,56.52550506591797,55.44699478149414
2002-04-26,55.3279178770639,55.99325146106143,55.1178097225003,55.4329719543457,5930300,0.12,0.0,Barchart (via proxy),56.175192260742186,58.678573799133304,59.796416778564456,0.95733738268826,0.026722267696774216,-0.08152916444392755,-0.12162619268536679,36.37908989922635,0.0242997768132017,0.02054207242395379,0.015792798179432726,3458055.0,1.7149235625228634,53.990230560302734,60.353546142578125,63.10863494873047,-0.028682428725088194,0.021178389304881362,5830000.0,4,4,2,54.97773361206055,55.01276016235352,54.76063537597656
2002-04-29,55.43996935114888,56.51850872247845,54.256370573730216,54.97773361206055,4251500,0.0,0.0,Barchart (via proxy),55.40910186767578,58.33426170349121,59.70568290710449,0.9498552008649085,-0.008212410885349741,-0.06513467347655355,-0.11131263153416071,37.599994749327934,0.023935961582696254,0.020305004875438307,0.041146442389032686,3535055.0,1.2026686996383367,55.4329719543457,58.80818557739258,61.86397552490234,0.026722267696774216,-0.025605132820776033,5930300.0,0,4,2,55.15282440185547,52.6385498046875,53.85717391967773
2002-04-30,54.80264773898655,55.99324625543216,54.62755940755208,55.15282440185547,3802700,0.0,0.0,Barchart (via proxy),55.02765808105469,58.03157043457031,59.651316528320315,0.948236583448961,0.00318475823376807,-0.033424771900530725,-0.09890796833596804,38.41506317763655,0.022733518448304266,0.020362974446591152,0.02476186600942489,3613885.0,1.05224709696075,54.97773361206055,57.06004333496094,61.20664978027344,-0.008212410885349741,-0.02972617205016559,4251500.0,1,4,2,55.47498321533203,52.42145156860352,53.3319206237793
2002-05-01,55.01275282446944,55.85317463145863,53.92720309244282,55.47498321533203,4153900,0.0,0.0,Barchart (via proxy),55.0057487487793,57.78239765167236,59.66269111633301,0.951946457472543,0.0058412024582683575,-0.001970812051841242,-0.08242779256016397,45.55652854014681,0.02029904177963185,0.020426079293496328,0.03471783905801196,3690620.0,1.1255290439004828,55.15282440185547,55.58452987670898,60.458438873291016,0.00318475823376807,-0.025858961402994707,3802700.0,2,5,2,56.52550506591797,55.67808151245117,52.5825080871582
2002-05-02,56.02825494447821,56.72860813128419,55.88818644442533,56.52550506591797,4576800,0.0,0.0,Barchart (via proxy),55.512803649902345,57.58260498046875,59.66598617553711,0.9640550938730811,0.01893685747516538,0.04695802331837684,-0.0660238554415985,44.89483206328863,0.0137153953795983,0.021045430886802816,0.014868008448200359,3815695.0,1.199466938526271,55.47498321533203,53.990230560302734,60.52135848999024,0.0058412024582683575,-0.028682428725088194,4153900.0,3,5,2,55.01276016235352,55.07578659057617,52.84164047241211
2002-05-03,56.245378264581056,56.2523832945006,54.94272054970256,55.01276016235352,3450400,0.0,0.0,Barchart (via proxy),55.4287612915039,57.32115936279297,59.654829559326174,0.9669860468223987,-0.026762165181900444,-0.007580538751165378,-0.0867989239863517,43.334175437341386,0.01715146590093771,0.02169646568942546,0.023806526720945707,3877720.0,0.8898012233993171,56.52550506591797,55.4329719543457,60.24167251586914,0.01893685747516538,0.026722267696774216,4576800.0,4,5,2,52.6385498046875,53.75210571289063,51.67906951904297
2002-05-06,55.18783506047888,55.39093278920907,52.63154477647478,52.6385498046875,3258900,0.0,0.0,Barchart (via proxy),54.960924530029295,56.94415054321289,59.60276168823242,0.965172436602095,-0.043157448393050246,-0.04254783989240141,-0.12529637744420274,29.180779695287853,0.025639672399649233,0.023344271627500492,0.0524214292181841,3913735.0,0.8326828464369713,55.01276016235352,54.97773361206055,60.17872619628906,-0.026762165181900444,-0.008212410885349741,3450400.0,0,5,2,52.42145156860352,54.704620361328125,51.68608093261719
2002-05-07,53.22685905720252,53.29689332941277,51.82615223990772,52.42145156860352,4740400,0.0,0.0,Barchart (via proxy),54.414649963378906,56.60733222961426,59.504956283569335,0.9612650485392731,-0.004124320234685563,-0.0495237163803357,-0.11387110812853873,27.306588379329853,0.02501543426495122,0.023214969344836852,0.02805609241057166,4008515.0,1.1825825773384906,52.6385498046875,55.15282440185547,59.15781784057617,-0.043157448393050246,0.00318475823376807,3258900.0,1,5,2,55.67808151245117,55.538028717041016,53.05176544189453
2002-05-08,53.62604634486521,56.09829237973998,53.62604634486521,55.67808151245117,4604100,0.0,0.0,Barchart (via proxy),54.45526962280273,56.437191772460935,59.480114440917966,0.9648826937093404,0.06212399402152613,0.0036610790188218445,-0.057595765827349044,40.70706811335023,0.04124298919779068,0.027747131182854386,0.044402500368514106,4047460.0,1.137528227579766,52.42145156860352,55.47498321533203,59.08089065551758,-0.004124320234685563,0.0058412024582683575,4740400.0,2,5,2,55.07578659057617,55.65005111694336,51.79115295410156
2002-05-09,55.25787995628401,55.74812516018359,54.83766901818837,55.07578659057617,3616700,0.0,0.0,Barchart (via proxy),54.16532592773437,56.35056705474854,59.45035987854004,0.9612206009410509,-0.010817451059988659,-0.025647156511935387,-0.030497214938272066,35.15151320018845,0.040214421997979706,0.02652802696126047,0.016530969385210814,3964690.0,0.9122276899328825,55.67808151245117,56.52550506591797,56.80828094482422,0.06212399402152613,0.01893685747516538,4604100.0,3,5,2,53.75210571289063,56.06328201293945,51.79115295410156
2002-05-10,55.07577277464543,55.07577277464543,53.40192912844182,53.75210571289063,2895700,0.0,0.0,Barchart (via proxy),53.913195037841795,56.136224555969235,59.39343231201172,0.960399376058662,-0.024033807951315378,-0.02291567348634116,-0.07386159734843523,35.59551400942853,0.03985453201706879,0.026421459530740474,0.031140057194116447,3848700.0,0.7523839218437395,55.07578659057617,55.01276016235352,58.03895568847656,-0.010817451059988659,-0.026762165181900444,3616700.0,4,5,2,54.704620361328125,56.378448486328125,52.34439849853516
2002-05-13,53.6821047420749,54.97075280690671,53.20586407827316,54.704620361328125,2864100,0.0,0.0,Barchart (via proxy),54.32640914916992,56.018453407287595,59.32017227172852,0.9697948773091698,0.01772050854203222,0.03925014204051336,-0.04127972633679433,42.97087488280237,0.03373056650510625,0.026631649918121874,0.03226215111221554,3858700.0,0.7422447974706508,53.75210571289063,52.6385498046875,57.06004333496094,-0.024033807951315378,-0.043157448393050246,2895700.0,0,5,2,55.538028717041016,56.19636154174805,50.49547958374024
2002-05-14,55.92321989466955,56.09830825084777,54.76763567523877,55.538028717041016,3574300,0.0,0.0,Barchart (via proxy),54.94972457885742,55.837814521789554,59.18484344482422,0.9840951879915434,0.015234697731346447,0.05945232448130233,-0.0610774041503469,49.85569968488317,0.03307061860989347,0.025408665994231187,0.023959665230262363,3874390.0,0.9225452264743611,54.704620361328125,52.42145156860352,59.15080642700195,0.01772050854203222,-0.004124320234685563,2864100.0,1,5,2,55.65005111694336,55.46797180175781,50.77560424804688
2002-05-15,55.46795783304641,56.37841890926157,55.06175713657264,55.65005111694336,3011500,0.0,0.0,Barchart (via proxy),54.94411849975586,55.6466926574707,59.04588066101074,0.9873743770894079,0.0020170395401155616,-0.0005034368057661442,-0.0642723617087384,55.67252285373092,0.01764099721511525,0.025361460509591358,0.02365966870222797,3876430.0,0.7768745985352502,55.538028717041016,55.67808151245117,59.47248840332031,0.015234697731346447,0.06212399402152613,3574300.0,2,5,2,56.06328201293945,54.76763153076172,49.93518829345703
2002-05-16,55.769129575441454,56.378438850571946,55.6080513138147,56.06328201293945,2797900,0.0,0.0,Barchart (via proxy),55.14161758422851,55.49476356506348,58.89630226135254,0.9936364089483699,0.0074255259016335895,0.01792975613229375,-0.05141262304834526,52.31717236311417,0.016699522545517098,0.025453916153651425,0.01374139203230096,3891580.0,0.718962477965248,55.65005111694336,55.07578659057617,59.101863861083984,0.0020170395401155616,-0.010817451059988659,3011500.0,3,5,2,56.378448486328125,55.44699478149414,51.02074813842773
2002-05-17,56.51851702848831,56.62357110674464,55.83917872141179,56.378448486328125,3149600,0.0,0.0,Barchart (via proxy),55.66688613891601,55.29600868225098,58.76575439453125,1.0067071288778946,0.005621620106292191,0.048860276980882134,-0.06586353098224418,55.20295092104343,0.006628528038252638,0.024930034763906372,0.013912982822204961,3870665.0,0.8137103055934833,56.06328201293945,53.75210571289063,60.353546142578125,0.0074255259016335895,-0.024033807951315378,2797900.0,4,5,2,56.19636154174805,54.76063537597656,52.76464080810547
2002-05-20,56.30842066292559,56.36445022351437,55.748135743583845,56.19636154174805,1968800,0.0,0.0,Barchart (via proxy),55.965234375,55.16541748046875,58.62694923400879,1.0144985197440848,-0.0032297260649916115,0.027269016228736342,-0.044412593417073265,53.87420177623818,0.006833534718623426,0.0243629017333877,0.01096715984846573,3827780.0,0.5143451295529001,56.378448486328125,54.704620361328125,58.80818557739258,0.005621620106292191,0.01772050854203222,3149600.0,0,5,2,55.46797180175781,53.85717391967773,53.07276153564453
2002-05-21,56.434462646147054,57.49899716868588,55.15982002440945,55.46797180175781,3338600,0.0,0.0,Barchart (via proxy),55.95122299194336,55.08581390380859,58.46784309387207,1.0157101988117296,-0.012961510674478705,-0.0012614224325485646,-0.027901688119252754,49.97473182464821,0.008200416705625064,0.023635895113833183,0.04217167255793376,3824020.0,0.8730602873415934,56.19636154174805,55.538028717041016,57.06004333496094,-0.0032297260649916115,0.015234697731346447,1968800.0,1,5,2,54.76763153076172,53.3319206237793,52.14132308959961
2002-05-22,55.29289655954756,55.41196069362588,54.38944541211543,54.76763153076172,3699500,0.0,0.0,Barchart (via proxy),55.77473907470703,55.04496898651123,58.30731559753418,1.0132577073188038,-0.012626029909640568,-0.01585658177253635,-0.014696505444216301,43.50082421581027,0.009680524614224695,0.023086657965513187,0.018670065747431994,3775785.0,0.9797962542888432,55.46797180175781,55.65005111694336,55.58452987670898,-0.012961510674478705,0.0020170395401155616,3338600.0,2,5,2,55.44699478149414,52.5825080871582,50.915672302246094
2002-05-23,55.152847543647134,55.643092940058814,54.52252821735064,55.44699478149414,3379600,0.0,0.0,Barchart (via proxy),55.65148162841797,55.1178071975708,58.18554946899414,1.0096824321935414,0.012404466502277778,-0.010992706978929179,0.02698199667001444,51.71087334619481,0.011180697755403883,0.02225905177622287,0.020209656576052542,3653265.0,0.9250902959407543,54.76763153076172,56.06328201293945,53.990230560302734,-0.012626029909640568,0.0074255259016335895,3699500.0,3,5,2,54.76063537597656,52.84164047241211,49.409912109375
2002-05-24,55.18785138773736,55.36993942897088,54.45948319298571,54.76063537597656,1150000,0.0,0.0,Barchart (via proxy),55.327919006347656,55.084190368652344,58.04446235656738,1.004424656803779,-0.012378658360518657,-0.028695594749186593,-0.012128820712028143,59.643576069025656,0.010944871814177467,0.02164178128818996,0.01662610796485734,3414250.0,0.3368236069414952,55.44699478149414,56.378448486328125,55.4329719543457,0.012404466502277778,0.005621620106292191,3379600.0,4,5,2,53.85717391967773,51.67906951904297,50.04025650024414
2002-05-28,54.837669682629056,54.90069891963471,53.093785986330815,53.85717391967773,2628600,0.0,0.0,Barchart (via proxy),54.86008148193359,55.0281623840332,57.86292900085449,0.9969455476102109,-0.016498374244488412,-0.041625250423598104,-0.020382064133269373,56.14136599973626,0.011756968147291554,0.021877445627090063,0.0335500881646467,3333105.0,0.788634021430468,54.76063537597656,56.19636154174805,54.97773361206055,-0.012378658360518657,-0.0032297260649916115,1150000.0,1,5,2,53.3319206237793,51.68608093261719,49.97019958496094
2002-05-29,53.71711184664424,53.78715147195896,53.1008026840964,53.3319206237793,2049300,0.0,0.0,Barchart (via proxy),54.43287124633789,54.937117195129396,57.68207862854004,0.9908213977264134,-0.009752708091995133,-0.03850963192980539,-0.0330156034223863,36.90403692400987,0.011531971915164833,0.0219444654613227,0.012869380660491935,3245435.0,0.6314407775845149,53.85717391967773,55.46797180175781,55.15282440185547,-0.016498374244488412,-0.012961510674478705,2628600.0,2,5,2,52.5825080871582,53.05176544189453,49.58502960205078
2002-05-30,53.33188563423066,53.43693966000655,52.00121377536535,52.5825080871582,3467600,0.0,0.0,Barchart (via proxy),53.995846557617185,54.792493438720705,57.46036697387695,0.985460656540581,-0.01405185727151459,-0.03989808181455101,-0.05214017130832427,36.30772518162848,0.011698492090871268,0.02204714780911267,0.02730424882475008,3211120.0,1.0798724432596727,53.3319206237793,54.76763153076172,55.47498321533203,-0.009752708091995133,-0.012626029909640568,2049300.0,3,5,2,52.84164047241211,51.79115295410156,51.12578582763672
2002-05-31,52.70157198650027,53.88517046255519,52.66655219338719,52.84164047241211,2759000,0.0,0.0,Barchart (via proxy),53.47477569580078,54.60830020904541,57.26062110900879,0.9792426332827537,0.004928110025189003,-0.04698819691399381,-0.06517172361768142,44.33800277557019,0.00845879261026621,0.02154897894891827,0.023061703956829674,3120230.0,0.8842296881960625,52.5825080871582,55.44699478149414,56.52550506591797,-0.01405185727151459,0.012404466502277778,3467600.0,4,5,2,51.67906951904297,51.79115295410156,51.370906829833984
2002-06-03,52.84165319314012,53.08678111740157,51.39892713650954,51.67906951904297,3018900,0.0,0.0,Barchart (via proxy),52.858462524414065,54.441615676879884,57.030630874633786,0.9709201658918042,-0.022001038252703387,-0.05627337659207432,-0.06059849812065732,31.663769107705974,0.010182095453043135,0.02129920466422904,0.032660301290256016,3098655.0,0.9742614134196934,52.84164047241211,54.76063537597656,55.01276016235352,0.004928110025189003,-0.012378658360518657,2759000.0,0,6,2,51.68608093261719,52.34439849853516,49.82312774658203
2002-06-04,51.68608093261719,52.24636042362199,51.22384514284784,51.68608093261719,4054500,0.0,0.0,Barchart (via proxy),52.42424392700195,54.393992233276364,56.80945236206055,0.9637873922210588,0.00013567221003540908,-0.04031204812748801,-0.01809451201836676,24.05676980430141,0.01082752471232999,0.01907738295989685,0.019783184608389837,3138435.0,1.291885924035387,51.67906951904297,53.85717391967773,52.6385498046875,-0.022001038252703387,-0.016498374244488412,3018900.0,1,6,2,53.05176544189453,50.49547958374024,49.51496124267578
2002-06-05,52.38643190699473,53.05176544189453,52.07827472791426,53.05176544189453,3781800,0.0,0.0,Barchart (via proxy),52.368212890625,54.42550792694092,56.63936180114746,0.9621998008897306,0.026422674821443337,-0.005253048804693794,0.01202396832651842,35.028541660713614,0.018706899295507447,0.019993262866677925,0.01834982692605195,3090505.0,1.2236835080350945,51.68608093261719,53.3319206237793,52.42145156860352,0.00013567221003540908,-0.009752708091995133,4054500.0,2,6,2,51.79115295410156,50.77560424804688,49.16481018066406
2002-06-06,52.91172312657462,53.22688014803605,51.35693708837911,51.79115295410156,2711600,0.0,0.0,Barchart (via proxy),52.20994186401367,54.231161499023436,56.43259162902832,0.9627295529149572,-0.023761932846017464,-0.015049779134630237,-0.06981074873207305,27.57376102425387,0.020798880896731264,0.014628731651428311,0.03610545340270999,2995880.0,0.9051096839659799,53.05176544189453,52.5825080871582,55.67808151245117,0.026422674821443337,-0.01405185727151459,3781800.0,3,6,2,51.79115295410156,49.93518829345703,51.79115295410156
2002-06-07,50.95073066802136,52.4985116732384,50.77564224648176,51.79115295410156,3165700,0.0,0.0,Barchart (via proxy),51.99984436035156,54.06692981719971,56.21952766418457,0.9617680259663909,0.0,-0.019879918733011204,-0.05963843350784992,25.095246497687498,0.02045169779829447,0.01454406988584033,0.0332657090735841,2973330.0,1.0646985030252276,51.79115295410156,52.84164047241211,55.07578659057617,-0.023761932846017464,0.004928110025189003,2711600.0,4,6,2,52.34439849853516,51.02074813842773,51.54599380493164
2002-06-10,52.00122691467542,52.9467026990153,51.265853891704914,52.34439849853516,2265700,0.0,0.0,Barchart (via proxy),52.13291015625,53.996544456481935,56.00424293518066,0.965486045098054,0.010682240361088224,0.012874244557499859,-0.026188875685625,29.897565615619683,0.01830697297276349,0.013957563379941917,0.03211134057367038,2941830.0,0.7701668689217256,51.79115295410156,51.67906951904297,53.75210571289063,0.0,-0.022001038252703387,3165700.0,0,6,2,50.49547958374024,52.76464080810547,49.66206359863281
2002-06-11,52.52650553300423,52.75762343973484,50.49547958374024,50.49547958374024,2176300,0.0,0.0,Barchart (via proxy),51.89478988647461,53.78608741760254,55.77687301635742,0.9648366776255051,-0.03532219239937706,-0.023035241353066116,-0.07694305800472045,26.767021982327066,0.025139299897429315,0.015154589121406476,0.04479893793746681,2907440.0,0.7485279145915307,52.34439849853516,51.68608093261719,54.704620361328125,0.010682240361088224,0.00013567221003540908,2265700.0,1,6,2,50.77560424804688,53.07276153564453,50.11027908325195
2002-06-12,50.49546191457595,50.95069253855738,49.0947555904919,50.77560424804688,4614700,0.0,0.0,Barchart (via proxy),51.43955764770508,53.547966194152835,55.568252105712894,0.9606257959676163,0.005547519631774023,-0.042904532486117475,-0.08575069333587737,30.58569826747538,0.019936603506081115,0.014657988239750262,0.03655174518453646,2959460.0,1.559304738026532,50.49547958374024,53.05176544189453,55.538028717041016,-0.03532219239937706,0.026422674821443337,2176300.0,2,6,2,49.93518829345703,52.14132308959961,51.300872802734375
2002-06-13,50.691565733954384,51.0627574405737,49.83013423849954,49.93518829345703,2234200,0.0,0.0,Barchart (via proxy),51.06836471557618,53.26222305297851,55.35778709411621,0.9588102371314814,-0.016551569735818172,-0.03583555404316496,-0.10269285847513565,23.608029777585088,0.018790941914062696,0.0148193224358686,0.024684460882180518,2920595.0,0.7649811083015619,50.77560424804688,51.79115295410156,55.65005111694336,0.005547519631774023,-0.023761932846017464,4614700.0,3,6,2,51.02074813842773,50.915672302246094,51.230838775634766
2002-06-14,49.10178116745551,51.26587077907281,49.024741859928085,51.02074813842773,3239700,0.0,0.0,Barchart (via proxy),50.914283752441406,53.01009635925293,55.16777488708496,0.9604638974317635,0.02173937622085509,-0.014875220413737122,-0.08994360824876257,32.751831538886734,0.022915222690843926,0.015780621756001246,0.04392583411486195,2942685.0,1.1009333312943792,49.93518829345703,51.79115295410156,56.06328201293945,-0.016551569735818172,0.0,2234200.0,4,6,2,52.76464080810547,49.409912109375,51.09075927734375
2002-06-17,51.26588444212492,52.8766999555644,51.26588444212492,52.76464080810547,3078200,0.0,0.0,Barchart (via proxy),50.99833221435547,52.8294059753418,55.01823425292969,0.9653398760182732,0.034180068566346256,0.008028410328988045,-0.06409909770927824,45.32379504056238,0.02817294078696651,0.01790203903709857,0.03052831382473905,2939115.0,1.0473220680374875,51.02074813842773,52.34439849853516,56.378448486328125,0.02173937622085509,0.010682240361088224,3239700.0,0,6,2,53.07276153564453,50.04025650024414,50.88067626953125
2002-06-18,52.52648692653189,53.9411979567141,51.74909449255757,53.07276153564453,2993400,0.0,0.0,Barchart (via proxy),51.51378860473633,52.67322597503662,54.876114959716794,0.9779881078320551,0.005839530466238418,0.05103985491671992,-0.05558366983924756,48.86975224287725,0.01913435804474869,0.018014550181854834,0.04130373850405879,2990345.0,1.0010216212510596,52.76464080810547,50.49547958374024,56.19636154174805,0.034180068566346256,-0.03532219239937706,3078200.0,1,6,2,52.14132308959961,49.97019958496094,52.16233444213867
2002-06-19,52.45648541379241,53.00976539587525,51.84717586163878,52.14132308959961,2671000,0.0,0.0,Barchart (via proxy),51.786932373046874,52.50689353942871,54.73578506469727,0.9862882544014683,-0.01755021632743481,0.026897146016834572,-0.059974226641053785,48.105970286133534,0.022934462130259292,0.018180559066069368,0.022296893621948838,2956965.0,0.9032910433501918,53.07276153564453,50.77560424804688,55.46797180175781,0.005839530466238418,0.005547519631774023,2993400.0,2,6,2,50.915672302246094,49.58502960205078,52.94670104980469
2002-06-20,51.72107950027417,51.93118758437559,50.60051551936449,50.915672302246094,3556400,0.0,0.0,Barchart (via proxy),51.983029174804685,52.31429557800293,54.57248069763184,0.993667765196144,-0.023506323099000692,0.019635131903918968,-0.07033276993824478,42.36529585629704,0.024747812179454685,0.018642846287802408,0.026134822635984305,2949810.0,1.2056369732287842,52.14132308959961,49.93518829345703,54.76763153076172,-0.01755021632743481,-0.016551569735818172,2671000.0,3,6,2,49.409912109375,51.12578582763672,53.927188873291016
2002-06-21,50.922671989126414,51.055740784652365,49.12976980771141,49.409912109375,4400100,0.0,0.0,Barchart (via proxy),51.66086196899414,52.01244144439697,54.42451332092285,0.993240473516732,-0.02957360916168572,-0.0315721757878239,-0.10888025033475868,41.24312665098757,0.026220849204737714,0.019117986486001742,0.038979445514446084,3000835.0,1.4662918820928175,50.915672302246094,51.02074813842773,55.44699478149414,-0.023506323099000692,0.02173937622085509,3556400.0,4,6,2,50.04025650024414,51.370906829833984,50.42546081542969
2002-06-24,49.4449570812582,50.47447760304272,48.59052493819151,50.04025650024414,5527100,0.0,0.0,Barchart (via proxy),51.11598510742188,51.77642250061035,54.264539337158205,0.9872444375008589,0.012757448130524818,-0.051632765165015915,-0.08620022107711423,43.94016048406467,0.018644825827972743,0.01947005972518015,0.03764874116586559,3219690.0,1.7166559513493536,49.409912109375,52.76464080810547,54.76063537597656,-0.02957360916168572,0.034180068566346256,4400100.0,0,6,2,49.97019958496094,49.82312774658203,47.4349250793457
2002-06-25,50.74058703374162,51.6230335589192,49.97019958496094,49.97019958496094,5773000,0.0,0.0,Barchart (via proxy),50.49547271728515,51.58207378387451,54.1227424621582,0.9789345214939953,-0.0014000111147084437,-0.05845864923761057,-0.07217189562366944,37.45713794176414,0.017300414186661263,0.019264505060532636,0.03307639328412242,3376910.0,1.7095510392637057,50.04025650024414,53.07276153564453,53.85717391967773,0.012757448130524818,0.005839530466238418,5527100.0,1,6,2,49.58502960205078,49.51496124267578,49.62003326416016
2002-06-26,48.569513827953074,49.90018653761065,48.34540092319929,49.58502960205078,5441300,0.0,0.0,Barchart (via proxy),49.98421401977539,51.39472923278809,53.93142692565918,0.9725552554888677,-0.0077079936864226095,-0.049026248972549036,-0.07025606762149639,40.331398237616206,0.017048435543178822,0.01923532531803691,0.03135594809339499,3546510.0,1.534268900975889,49.97019958496094,52.14132308959961,53.3319206237793,-0.0014000111147084437,-0.01755021632743481,5773000.0,2,6,2,51.12578582763672,49.16481018066406,48.541481018066406
2002-06-27,50.42543259712115,51.12578582763672,49.49396151815037,51.12578582763672,4063800,0.0,0.0,Barchart (via proxy),50.02623672485352,51.32189311981201,53.76449287414551,0.9747543140715064,0.03107301211578206,0.004126696474581415,-0.027703552236551632,47.4309068874237,0.022687849158634147,0.020530412930880367,0.03191783330211902,3576320.0,1.136307712956335,49.58502960205078,50.915672302246094,52.5825080871582,-0.0077079936864226095,-0.023506323099000692,5441300.0,3,6,2,51.370906829833984,51.79115295410156,48.81510543823242
2002-06-28,50.77560767062567,52.10627983685488,50.77560767062567,51.370906829833984,3451600,0.0,0.0,Barchart (via proxy),50.418435668945314,51.24835643768311,53.60987373352051,0.9838059046879492,0.004794469135861457,0.03968828594793039,-0.027832853587238193,46.14956807024095,0.01500272667857293,0.020528333893775137,0.02590322515888345,3610950.0,0.9558703388305017,51.12578582763672,49.409912109375,52.84164047241211,0.03107301211578206,-0.02957360916168572,4063800.0,4,6,2,49.82312774658203,51.54599380493164,51.00398635864258
2002-07-01,51.65105008203154,52.01523140614695,49.72507872304053,49.82312774658203,3114800,0.0,0.0,Barchart (via proxy),50.37500991821289,51.155559349060056,53.399265365600584,0.9847416499637687,-0.030129487267549493,-0.004339081548493828,-0.03591283259806077,47.275764032783606,0.022109991081282344,0.021035810203900624,0.045965654640450174,3615745.0,0.8614545550087188,51.370906829833984,50.04025650024414,51.67906951904297,0.004794469135861457,0.012757448130524818,3451600.0,0,7,3,49.51496124267578,49.66206359863281,51.84586715698242
2002-07-02,49.38889747295634,50.00521161081585,48.96168700458102,49.51496124267578,3978400,0.0,0.0,Barchart (via proxy),50.28396224975586,51.04700336456299,53.21340087890625,0.9850521859362104,-0.006185209918447732,-0.009110196598497544,-0.042005887286596155,44.90370599748691,0.022252379192241024,0.021055572329341285,0.02107493533359441,3611940.0,1.1014579422692514,49.82312774658203,49.97019958496094,51.68608093261719,-0.030129487267549493,-0.0014000111147084437,3114800.0,1,7,3,49.16481018066406,50.11027908325195,51.319671630859375
